Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Ownership,Emergency Services,Hospital overall rating,Mortality national comparison,Safety of care national comparison,Readmission national comparison,Patient experience national comparison,Effectiveness of care national comparison,Timeliness of care national comparison,Efficient use of medical imaging national comparison,MORT_30_AMI_Score,MORT_30_CABG_Score,MORT_30_COPD_Score,MORT_30_HF_Score,MORT_30_PN_Score,MORT_30_STK_Score,rating_group,READM_30_AMI_Score,READM_30_CABG_Score,READM_30_COPD_Score,READM_30_HF_Score,READM_30_HIP_KNEE_Score,READM_30_HOSP_WIDE_Score,READM_30_PN_Score,READM_30_STK_Score,TIME_OP_21_Score,TIME_OP_5_Score,EFF_EDV_Score,EFF_ED_1b_Score,EFF_ED_2b_Score,EFF_IMM_2_Score,EFF_IMM_3_OP_27_FAC_ADHPCT_Score,EFF_OP_18b_Score,EFF_OP_20_Score,EFF_OP_22_Score,EFF_OP_29_Score,EFF_OP_30_Score,EFF_OP_4_Score,EFF_PC_01_Score,EFF_STK_1_Score,EFF_STK_10_Score,EFF_STK_2_Score,EFF_STK_4_Score,EFF_STK_5_Score,EFF_STK_6_Score,EFF_VTE_1_Score,EFF_VTE_2_Score,EFF_VTE_3_Score,EFF_VTE_5_Score,EFF_VTE_6_Score,EXP_H_CLEAN_STAR_RATING_Score,EXP_H_COMP_1_STAR_RATING_Score,EXP_H_COMP_2_STAR_RATING_Score,EXP_H_COMP_3_STAR_RATING_Score,EXP_H_COMP_4_STAR_RATING_Score,EXP_H_COMP_5_STAR_RATING_Score,EXP_H_COMP_6_STAR_RATING_Score,EXP_H_COMP_7_STAR_RATING_Score,EXP_H_HSP_RATING_STAR_RATING_Score,EXP_H_QUIET_STAR_RATING_Score,EXP_H_RECMND_STAR_RATING_Score,EXP_H_STAR_RATING_Score,SAFETY_COMP_HIP_KNEE_Score,SAFETY_PSI_12_POSTOP_PULMEMB_DVT_Score,SAFETY_PSI_13_POST_SEPSIS_Score,SAFETY_PSI_14_POSTOP_DEHIS_Score,SAFETY_PSI_15_ACC_LAC_Score,SAFETY_PSI_3_ULCER_Score,SAFETY_PSI_4_SURG_COMP_Score,SAFETY_PSI_6_IAT_PTX_Score,SAFETY_PSI_7_CVCBI_Score,SAFETY_PSI_90_SAFETY_Score,SAFETY_HAI_1_SIR_Score,SAFETY_HAI_1a_SIR_Score,SAFETY_HAI_2_SIR_Score,SAFETY_HAI_2a_SIR_Score,SAFETY_HAI_3_SIR_Score,SAFETY_HAI_4_SIR_Score,SAFETY_HAI_5_SIR_Score,SAFETY_HAI_6_SIR_Score,MED_OP_10_Score,MED_OP_11_Score,MED_OP_13_Score,MED_OP_14_Score,MED_OP_8_Score,MED_OP_9_Score
450749,EAST TEXAS MEDICAL CENTER TRINITY,317 PROSPECT DR/PO BOX 3169,TRINITY,TX,75862,TRINITY,9365943541,Voluntary,Yes,3,1,1,1,1,0,2,1,-14.054091300602925,-3.3313706563706598,-8.6,-10.9,-15.2,-14.889759999999963,1.0,16.89357410881801,14.407609756097571,20.5,22.4,4.615622423742788,15.9,17.9,12.585075233834889,-75.0,-3.0,-0.0,-204.0,-53.0,85.0,79.0,-108.0,-16.0,-2.0,72.82085456683653,80.30669895076674,94.0,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,76.0,96.89949016751639,93.2234753550543,92.86359447004608,-2.0308692120227456,2.716745442268737,3.4186360567184333,3.0975692099932477,3.163403106009453,3.0773126266036464,2.9564483457123565,3.287981093855503,2.5364618501012828,3.4098582039162726,2.9047940580688723,3.0823767724510467,3.098919648885888,-3.0429044269755976,-5.045178940123873,-10.254040976460342,-2.318955047318607,-1.41,-0.45,-136.7713924050633,-0.41,-0.17,-0.9,-0.5400385448245985,-0.5291246169560778,-0.48320672023374717,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.8419703476482618,-3.0,-2.9362454873646207,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-9.144957331264559
450754,HAMILTON GENERAL HOSPITAL,"400 N BROWN, BUILDING 1",HAMILTON,TX,76531,HAMILTON,2543863151,Government,Yes,4,1,1,1,2,1,2,1,-14.054091300602925,-3.3313706563706598,-7.4,-12.9,-13.4,-14.889759999999963,2.0,16.89357410881801,14.407609756097571,20.4,24.1,4.615622423742788,15.9,18.7,12.585075233834889,-49.0,-8.25520523497918,-0.0,-170.0,-43.0,92.0,87.0,-121.0,-24.0,-2.0,95.0,63.0,96.12303980699639,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,88.0,96.89949016751639,93.2234753550543,92.86359447004608,-2.0308692120227456,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,-3.0429044269755976,-5.045178940123873,-10.254040976460342,-2.318955047318607,-1.39,-0.41,-136.7713924050633,-0.47,-0.17,-0.9,-0.5400385448245985,-0.5291246169560778,-0.48320672023374717,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.8419703476482618,-7.6,-0.0,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-4.8
450755,COVENANT HOSPITAL LEVELLAND,1900 COLLEGE AVE,LEVELLAND,TX,79336,HOCKLEY,8068944963,Voluntary,Yes,3,1,1,1,1,0,1,1,-14.054091300602925,-3.3313706563706598,-7.9,-14.1,-13.5,-14.889759999999963,1.0,16.89357410881801,14.407609756097571,18.8,21.7,4.615622423742788,15.2,17.9,12.585075233834889,-58.0,-8.0,-0.0,-224.0,-64.0,70.0,96.0,-128.0,-5.0,-3.0,100.0,100.0,79.0,-8.0,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,89.0,96.89949016751639,93.2234753550543,92.86359447004608,-2.0308692120227456,4.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,-3.0429044269755976,-5.045178940123873,-10.254040976460342,-2.318955047318607,-1.36,-0.44,-136.7713924050633,-0.4,-0.17,-0.88,-0.5400385448245985,-0.5291246169560778,-0.48320672023374717,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-2.902,-12.6,-2.9362454873646207,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-9.2
450766,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,5151 HARRY HINES BLVD,DALLAS,TX,75390,DALLAS,2148793758,Government,No,4,1,2,1,1,2,1,1,-14.054091300602925,-3.3313706563706598,-8.074014649459373,-12.04365271532342,-16.356514324693006,-12.5,2.0,16.89357410881801,14.407609756097571,20.014449064449064,21.998203799654586,4.615622423742788,15.6,17.222138964577656,12.5,-54.14509940704569,-8.25520523497918,-1.3741846893237213,-290.1953710006807,-110.19543752128021,98.0,97.0,-149.93050325231084,-27.51044878383008,-1.883585164835165,72.82085456683653,80.30669895076674,96.12303980699639,-2.4202467035304127,100.0,100.0,99.0,89.59142212189616,99.0,98.0,99.0,100.0,100.0,92.86359447004608,-0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,-3.0429044269755976,-6.4,-7.8,-2.25,-0.77,-0.28,-135.59,-0.32,-0.13,-0.76,-0.181,-0.273,-0.429,-0.288,-0.9639795511221948,-0.8711765402843596,-0.0,-0.621,-11.8,-0.0,-4.716941747572817,-0.0,-39.964766483516584,-9.144957331264559
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,6200 W PARKER RD,PLANO,TX,75093,COLLIN,9729818000,Voluntary,Yes,4,1,1,2,2,2,1,1,-15.5,-4.8,-7.8,-13.1,-16.4,-16.5,2.0,16.3,14.9,17.9,20.7,4.6,15.0,16.2,11.4,-47.0,-8.25520523497918,-2.0,-249.0,-88.0,99.0,85.0,-155.0,-24.0,-1.0,72.0,70.0,96.12303980699639,-9.0,100.0,97.85886287625418,99.06987788331072,100.0,98.1979797979798,100.0,97.0,98.0,93.0,93.0,-2.0308692120227456,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,-2.8,-3.53,-7.16,-2.09,-1.83,-0.76,-125.01,-0.37,-0.12,-0.87,-0.364,-0.0,-0.958,-0.461,-0.672,-0.925,-0.0,-1.46,-10.7,-9.9,-4.716941747572817,-4.4,-39.964766483516584,-7.3
450775,KINGWOOD MEDICAL CENTER,22999 US HWY 59,KINGWOOD,TX,77325,HARRIS,2813597500,Others,Yes,3,1,2,0,0,2,0,0,-14.5,-3.2,-6.3,-12.8,-13.7,-13.7,1.0,17.8,13.3,22.2,23.7,4.8,15.9,18.7,13.0,-53.0,-8.25520523497918,-3.0,-351.0,-162.0,99.0,67.0,-172.0,-8.0,-3.0,25.0,91.0,96.12303980699639,-4.0,99.0,97.85886287625418,99.06987788331072,100.0,98.1979797979798,98.0,99.0,99.0,89.0,87.0,-0.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,-3.3,-3.38,-11.33,-2.08,-0.48,-0.35,-130.21,-0.37,-0.52,-0.61,-1.114,-1.054,-0.541,-0.601,-0.928,-0.0,-2.318,-1.048,-16.4,-0.4,-4.716941747572817,-6.2,-39.964766483516584,-8.7
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,6100 HARRIS PKWY,FORT WORTH,TX,76132,TARRANT,8174335000,Voluntary,Yes,5,1,2,2,2,1,1,1,-13.7,-3.3313706563706598,-7.3,-12.0,-14.6,-12.6,2.0,16.2,14.407609756097571,18.6,19.8,4.2,14.0,16.5,11.2,-53.0,-7.0,-3.0,-260.0,-93.0,100.0,96.0,-146.0,-29.0,-1.0,72.82085456683653,80.30669895076674,95.0,-5.0,99.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,99.0,99.0,98.0,83.0,83.0,-2.0308692120227456,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,-2.7,-2.85,-8.31,-2.06,-1.74,-0.16,-135.56,-0.31,-0.12,-0.76,-0.0,-0.0,-0.292,-0.671,-0.0,-0.364,-0.949,-1.579,-5.1,-0.6,-4.716941747572817,-3.1,-39.964766483516584,-7.1
450788,"CORPUS CHRISTI MEDICAL CENTER,THE",7101 S PADRE ISLAND DR,CORPUS CHRISTI,TX,78412,NUECES,3617611501,Others,Yes,4,1,2,2,1,2,1,1,-15.4,-3.8,-8.2,-12.6,-15.8,-14.4,2.0,17.3,14.4,17.2,21.4,4.6,13.8,15.4,11.7,-34.0,-8.25520523497918,-3.0,-285.0,-97.0,99.0,84.0,-124.0,-10.0,-0.0,86.0,80.30669895076674,96.12303980699639,-2.0,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,100.0,100.0,100.0,96.0,100.0,-0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,-3.3,-4.42,-9.1,-2.01,-0.88,-0.38,-144.8,-0.42,-0.1,-0.7,-1.184,-1.242,-0.611,-1.073,-1.073,-0.513,-3.381,-0.981,-3.5,-4.8,-4.716941747572817,-3.6,-39.964766483516584,-6.6
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 ST MICHAEL DR,TEXARKANA,TX,75504,BOWIE,9036141000,Voluntary,Yes,3,2,0,1,2,0,0,0,-13.4,-4.2,-7.5,-10.4,-15.1,-14.4,1.0,17.2,11.9,19.1,19.9,6.3,15.7,16.3,13.1,-74.0,-12.0,-3.0,-322.0,-142.0,96.0,88.0,-168.0,-28.0,-3.0,52.0,99.0,83.0,-2.0,93.0,97.85886287625418,99.06987788331072,92.0,98.1979797979798,96.0,80.0,82.0,91.0,84.0,-7.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,-4.1,-8.26,-11.74,-1.92,-1.07,-0.28,-152.24,-0.32,-0.09,-0.97,-0.497,-0.698,-0.123,-0.0,-0.163,-0.0,-1.017,-0.373,-15.8,-3.9,-4.6,-1.6,-37.0,-10.1
450803,DOCTORS HOSPITAL TIDWELL,510 W TIDWELL,HOUSTON,TX,77091,HARRIS,7136911111,Others,Yes,2,1,1,1,0,0,0,1,-14.054091300602925,-3.3313706563706598,-8.0,-11.5,-14.8,-14.889759999999963,0.0,16.89357410881801,14.407609756097571,19.1,22.1,4.615622423742788,15.1,16.0,12.585075233834889,-132.0,-8.25520523497918,-0.0,-338.0,-122.0,94.0,72.0,-160.0,-57.0,-12.0,29.0,17.0,96.12303980699639,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,58.0,64.0,93.2234753550543,92.86359447004608,-2.0308692120227456,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,-3.0429044269755976,-4.61,-10.254040976460342,-2.318955047318607,-1.24,-0.32,-136.7713924050633,-0.38,-0.16,-0.81,-0.5400385448245985,-0.5291246169560778,-0.0,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.8419703476482618,-8.692896551724125,-2.9362454873646207,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-9.144957331264559
450804,TEXAS ORTHOPEDIC HOSPITAL,7401 SOUTH MAIN STREET,HOUSTON,TX,77030,HARRIS,7137998600,Voluntary,Yes,5,1,2,1,2,1,1,1,-14.054091300602925,-3.3313706563706598,-8.074014649459373,-12.04365271532342,-16.356514324693006,-14.889759999999963,2.0,16.89357410881801,14.407609756097571,20.014449064449064,21.998203799654586,3.3,13.1,17.222138964577656,12.585075233834889,-54.14509940704569,-8.25520523497918,-0.0,-290.1953710006807,-110.19543752128021,100.0,88.0,-123.0,-4.0,-1.0,72.82085456683653,80.30669895076674,96.12303980699639,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,100.0,96.89949016751639,93.2234753550543,92.86359447004608,-2.0308692120227456,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,-2.2,-1.56,-8.08,-2.318955047318607,-1.15,-0.36,-136.7713924050633,-0.38,-0.16,-0.58,-0.5400385448245985,-0.5291246169560778,-0.48320672023374717,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.451,-8.692896551724125,-2.9362454873646207,-4.716941747572817,-2.9644051130776847,-47.7,-9.144957331264559
450809,NORTH AUSTIN MEDICAL CENTER,12221 MOPAC EXPRESSWAY NORTH,AUSTIN,TX,78758,TRAVIS,5129011000,Others,Yes,4,1,2,1,2,2,1,2,-15.2,-2.9,-8.2,-11.2,-16.7,-13.3,2.0,17.0,15.2,21.6,22.0,5.3,15.4,15.9,12.6,-36.0,-8.25520523497918,-3.0,-252.0,-124.0,99.0,91.0,-122.0,-8.0,-1.0,78.0,100.0,96.12303980699639,-0.0,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,100.0,100.0,100.0,97.0,100.0,-0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,-3.2,-3.71,-9.63,-2.01,-1.08,-0.81,-153.71,-0.63,-0.11,-0.78,-0.393,-0.43,-0.938,-0.724,-0.738,-0.378,-1.074,-0.776,-0.6,-0.0,-5.5,-2.3,-39.964766483516584,-8.1
450820,METHODIST SUGAR LAND HOSPITAL,16655 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,FORT BEND,2812748000,Voluntary,Yes,4,2,2,1,2,2,0,0,-12.5,-3.4,-7.2,-10.3,-13.5,-13.2,2.0,16.4,14.1,19.8,22.4,5.0,15.7,17.0,13.1,-46.0,-8.25520523497918,-2.0,-338.0,-155.0,100.0,89.0,-153.0,-27.0,-3.0,88.0,98.0,96.12303980699639,-0.0,100.0,99.0,100.0,89.59142212189616,100.0,99.0,98.0,99.0,100.0,100.0,-0.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-4.4,-4.0,-12.05,-2.01,-0.84,-0.08,-151.06,-0.48,-0.09,-0.68,-0.357,-0.213,-0.317,-0.397,-0.345,-0.8,-1.048,-1.567,-20.0,-0.9,-5.1,-2.9,-43.0,-10.4
450822,LAS COLINAS MEDICAL CENTER,6800 N MACARTHUR BLVD,IRVING,TX,75039,DALLAS,9729692000,Others,Yes,4,1,1,1,1,2,2,1,-15.8,-3.3313706563706598,-7.1,-10.9,-16.0,-14.889759999999963,2.0,16.1,14.407609756097571,20.9,22.6,4.615622423742788,15.4,16.7,12.585075233834889,-43.0,-8.25520523497918,-1.0,-201.0,-68.0,100.0,96.0,-127.0,-5.0,-1.0,90.0,94.0,96.12303980699639,-0.0,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,100.0,100.0,100.0,100.0,100.0,-2.0308692120227456,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,-3.0429044269755976,-4.0,-9.8,-2.26,-1.31,-0.31,-136.7713924050633,-0.45,-0.16,-0.79,-0.584,-0.957,-0.818,-0.0,-0.0,-0.8711765402843596,-0.9872120872971472,-0.574,-3.9,-2.9362454873646207,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-6.8
450827,KELL WEST REGIONAL HOSPITAL,5402 KELL WEST BOULEVARD,WICHITA FALLS,TX,76310,WICHITA,9406925888,Others,Yes,4,1,2,1,2,1,1,1,-14.054091300602925,-3.3313706563706598,-8.074014649459373,-12.04365271532342,-15.4,-14.889759999999963,2.0,16.89357410881801,14.407609756097571,20.014449064449064,21.998203799654586,4.8,15.3,16.1,12.585075233834889,-52.0,-9.0,-0.0,-220.0,-55.0,94.0,94.0,-101.0,-38.0,-2.0,72.82085456683653,80.30669895076674,96.0,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,99.0,96.89949016751639,93.2234753550543,92.86359447004608,-2.0308692120227456,4.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,-3.1,-2.78,-9.17,-2.3,-1.15,-0.42,-136.7713924050633,-0.39,-0.16,-0.67,-0.5400385448245985,-0.5291246169560778,-0.0,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.0,-15.2,-0.0,-4.716941747572817,-5.5,-39.964766483516584,-9.144957331264559
450828,CHRISTUS SPOHN HOSPITAL ALICE,2500 E MAIN STREET,ALICE,TX,78332,JIM WELLS,3616618016,Voluntary,Yes,3,1,1,1,1,1,0,1,-12.3,-3.3313706563706598,-8.2,-11.2,-15.7,-14.889759999999963,1.0,16.5,14.407609756097571,18.5,21.1,4.615622423742788,15.4,16.6,12.585075233834889,-68.0,-23.0,-1.0,-412.0,-165.0,98.0,98.0,-180.0,-26.0,-2.0,0.0,100.0,97.0,-2.0,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,97.0,99.0,93.2234753550543,92.86359447004608,-2.0308692120227456,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,-3.0429044269755976,-5.17,-9.32,-2.2,-0.89,-0.31,-136.7713924050633,-0.49,-0.15,-0.77,-1.572,-0.5291246169560778,-0.552,-0.52,-0.747,-0.8711765402843596,-0.9872120872971472,-0.0,-52.6,-4.3,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-7.8
450833,ENNIS REGIONAL MEDICAL CENTER,2201 WEST LAMPASAS STREET,ENNIS,TX,75119,ELLIS,9728750900,Others,Yes,3,1,1,2,0,1,1,1,-14.054091300602925,-3.3313706563706598,-7.7,-11.2,-14.9,-14.889759999999963,1.0,16.89357410881801,14.407609756097571,20.3,20.4,4.615622423742788,14.5,16.0,12.585075233834889,-39.0,-6.0,-0.0,-252.0,-88.0,88.0,74.0,-94.0,-12.0,-2.0,72.82085456683653,80.30669895076674,97.0,-12.0,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,98.0,92.0,93.2234753550543,92.86359447004608,-2.0308692120227456,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,-3.0429044269755976,-6.01,-10.254040976460342,-2.318955047318607,-1.28,-0.38,-136.7713924050633,-0.4,-0.16,-0.9,-0.5400385448245985,-0.5291246169560778,-0.0,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.0,-8.5,-2.9362454873646207,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-4.9
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,1105 CENTRAL EXPRESSWAY NORTH,ALLEN,TX,75013,COLLIN,9727476197,Government,Yes,3,1,1,1,2,2,1,1,-14.054091300602925,-3.3313706563706598,-7.3,-14.0,-16.7,-14.889759999999963,1.0,16.89357410881801,14.407609756097571,21.2,21.6,4.6,15.9,17.9,12.585075233834889,-52.0,-5.0,-1.0,-236.0,-107.0,99.0,91.0,-122.0,-24.0,-1.0,89.0,92.0,97.0,-6.0,100.0,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,100.0,99.0,100.0,100.0,100.0,-2.0308692120227456,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,-2.9,-4.49,-9.77,-2.25,-1.23,-0.33,-136.7713924050633,-0.44,-0.15,-0.8,-0.533,-0.5291246169560778,-0.432,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.626,-0.5,-1.3,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-9.3
450844,METHODIST WILLOWBROOK HOSPITAL,18220 TOMBALL PARKWAY,HOUSTON,TX,77070,HARRIS,2814771000,Voluntary,Yes,4,2,2,1,2,2,0,1,-11.7,-5.8,-7.5,-10.9,-13.8,-12.7,2.0,16.8,14.4,20.0,23.6,4.2,15.2,17.3,15.2,-79.0,-8.25520523497918,-2.0,-327.0,-122.0,98.0,91.0,-174.0,-59.0,-4.0,13.0,46.0,96.12303980699639,-1.0,99.0,100.0,100.0,100.0,99.0,99.0,98.0,100.0,97.0,100.0,-0.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,-3.0,-5.62,-9.16,-2.18,-0.82,-0.1,-110.8,-0.31,-0.26,-0.74,-0.579,-0.187,-0.326,-0.338,-1.482,-0.917,-0.661,-1.571,-14.6,-0.0,-4.716941747572817,-1.7,-38.6,-11.3
450847,MEMORIAL HERMANN KATY HOSPITAL,23900 KATY FREEWAY,KATY,TX,77494,HARRIS,2813921111,Voluntary,Yes,4,1,2,1,1,1,1,0,-15.0,-3.3313706563706598,-7.1,-11.3,-15.7,-14.2,2.0,16.8,14.407609756097571,17.5,23.2,4.9,15.4,17.0,11.2,-42.0,-8.0,-2.0,-287.0,-94.0,99.0,92.0,-201.0,-38.0,-2.0,64.0,72.0,80.0,-1.0,99.0,99.0,99.0,92.0,100.0,96.0,98.0,99.0,83.0,64.0,-2.0308692120227456,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,-2.7,-3.32,-12.77,-2.17,-0.65,-0.73,-131.52,-0.38,-0.12,-0.63,-0.206,-0.354,-0.246,-0.331,-0.853,-0.8711765402843596,-0.535,-0.993,-15.9,-7.6,-4.716941747572817,-5.0,-43.9,-8.2
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,17500 W GRAND PARKWAY SOUTH,SUGAR LAND,TX,77479,FORT BEND,2814994800,Voluntary,Yes,4,1,1,2,1,1,1,1,-14.9,-3.3313706563706598,-7.7,-11.5,-13.8,-13.8,2.0,16.4,14.407609756097571,18.6,22.4,4.3,14.8,15.6,12.0,-41.0,-5.0,-1.0,-254.0,-88.0,100.0,94.0,-145.0,-24.0,-1.0,64.0,78.0,98.0,-2.0,98.0,100.0,95.0,89.59142212189616,100.0,100.0,99.0,98.0,83.0,96.0,-2.0308692120227456,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,-3.4,-2.97,-13.88,-2.22,-1.48,-0.27,-136.7713924050633,-0.36,-0.14,-0.77,-0.463,-0.644,-0.0,-0.0,-0.399,-0.8711765402843596,-2.185,-0.426,-14.4,-1.4,-4.716941747572817,-2.1,-46.8,-7.6
450851,BAYLOR HEART AND VASCULAR HOSPITAL,621 NORTH HALL STREET,DALLAS,TX,75226,DALLAS,2148200670,Others,Yes,4,1,1,2,2,2,1,1,-13.2,-3.3313706563706598,-8.074014649459373,-13.4,-16.356514324693006,-14.889759999999963,2.0,15.2,14.407609756097571,20.014449064449064,20.2,4.615622423742788,14.4,17.222138964577656,12.585075233834889,-54.14509940704569,-8.25520523497918,-1.3741846893237213,-290.1953710006807,-110.19543752128021,100.0,99.0,-149.93050325231084,-27.51044878383008,-1.883585164835165,72.82085456683653,80.30669895076674,96.12303980699639,-2.4202467035304127,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,99.0,100.0,93.2234753550543,92.86359447004608,-2.0308692120227456,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,-3.0429044269755976,-4.67,-15.13,-2.28,-1.34,-0.32,-148.33,-0.42,-0.14,-0.87,-0.5400385448245985,-0.5291246169560778,-0.48320672023374717,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.5,-8.692896551724125,-2.9362454873646207,-4.716941747572817,-2.9644051130776847,-39.964766483516584,-9.144957331264559
450853,BAYLOR MEDICAL CENTER AT FRISCO,5601 WARREN PARKWAY,FRISCO,TX,75034,COLLIN,2146182000,Others,Yes,4,1,1,1,2,1,1,1,-14.054091300602925,-3.3313706563706598,-8.074014649459373,-12.04365271532342,-16.356514324693006,-14.889759999999963,2.0,16.89357410881801,14.407609756097571,20.014449064449064,21.998203799654586,4.5,16.4,17.222138964577656,12.585075233834889,-31.0,-4.0,-0.0,-229.0,-52.0,98.0,99.0,-105.0,-11.0,-1.0,72.82085456683653,96.0,100.0,-2.0,96.59431021044428,97.85886287625418,99.06987788331072,89.59142212189616,98.1979797979798,95.62861736334405,99.0,96.89949016751639,93.2234753550543,92.86359447004608,-2.0308692120227456,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,-2.8,-5.25,-9.56,-2.318955047318607,-1.17,-0.45,-136.7713924050633,-0.39,-0.17,-0.83,-0.5400385448245985,-0.5291246169560778,-0.0,-0.5821033393501804,-0.9639795511221948,-0.8711765402843596,-0.9872120872971472,-0.12,-22.3,-0.0,-4.716941747572817,-0.0,-39.964766483516584,-9.144957331264559
